Date,Year,Month,Day,ABOMEY,ADJOHOUN,ALLADA,BETEROU,BOHICON,BONOU,BOUKOUMBE,COTONOU_AEROPORT,DASSA_ZOUME,DJOUGOU,GOUKA,KOKORO,KOUANDE,PARAKOU_AEROPORT,POBE,PORTO_NOVO,SAVE,TCHAOUROU,TCHETTI,ZAGNANADO
03/06/2000,2000,6,3,0,11.4,0,0,0.4,0,0,7.6,0,0.4,2.5,0,0,0,1.3,5.9,0,0,0,0
04/06/2000,2000,6,4,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0
05/06/2000,2000,6,5,8.5,0,8.2,5.5,0,0,24,6.3,0.8,1.6,4,7.3,27.3,0,5.3,21.6,7.1,7.6,2.5,0
06/06/2000,2000,6,6,0,0,0,0,0,0,0,28.1,0,0,0,7.9,0,14.4,1.9,17.8,0,0,0,0
07/06/2000,2000,6,7,9.5,0,0,17.2,28.4,0,0,0,1.6,26.7,0,22.8,0,0,9.3,0,1.1,0.6,0,36.5
08/06/2000,2000,6,8,0,0,0,4.8,0,0,0,0,0,0,20.5,0,0,0,0,0,0,12.3,0,0
09/06/2000,2000,6,9,1.5,2.1,6.2,14.1,8.1,21.2,2.5,0.7,0.5,8.8,0,0,0,0,0,0,0.8,0.5,0,20.6
10/06/2000,2000,6,10,0,0,0,10.5,0,0,0,0,0,19.5,9.4,11,10.5,6.7,19,0,0,0,0,0
11/06/2000,2000,6,11,0,0,22,0,1.7,0,0,40,0,0,0,0,0,0,0.2,4.3,0,0.8,0,0
12/06/2000,2000,6,12,0,2.4,0,0,0,0,0,0,4.8,0,0,5.2,0,0,0,0,0,0,14,0
13/06/2000,2000,6,13,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.6,0,0,0,0,14,0
14/06/2000,2000,6,14,0,0,0,11.1,0,0,0,0.6,0,37.9,7.2,3.2,0,0,0,0,0,0.7,0,0
15/06/2000,2000,6,15,2.5,0,0,0,17.4,9.8,0,0,0,0,10,3.5,35.8,0,0,6.6,2.2,0,46,8.7
16/06/2000,2000,6,16,0,0,0,0,0,0,0,45.9,30.8,0,2,2.4,0,0.1,0,52.5,38.8,0,0,0
17/06/2000,2000,6,17,6.2,15.5,0,2.5,0.8,0,0,0.3,4.2,0,4,0,0,0,1,19.4,3.1,0.2,6.4,0
18/06/2000,2000,6,18,76,2.1,0,11.7,48.9,0,0,0,2.2,3.8,6,8,13,0,2,20.1,6.7,23.9,4.2,17.2
19/06/2000,2000,6,19,45.5,17.9,6.4,0,32.4,10.2,0,5.4,10.6,0,3.2,0,0,0,20.6,0,0,1.9,3,0
20/06/2000,2000,6,20,0,5,8.2,0,0,12.4,0,0,0,0,17.2,22.7,0,3.4,48.8,0,0,0,8,0
21/06/2000,2000,6,21,2,0,0,0,1.1,0,38.2,1.9,9.3,20.9,26.5,29.7,30.6,39.8,0.5,10.5,19.4,0,46.5,0
22/06/2000,2000,6,22,0,1,0,35.2,1,0,16.3,17.5,2.1,9.5,8.4,5.6,0,5.4,4.1,0,3.8,27.6,5,0
23/06/2000,2000,6,23,0,0,2.9,12.4,0,0,0,0.4,0,0,2.5,5.2,0,0,1.7,0,0.9,10.9,7,0
24/06/2000,2000,6,24,0,0,0,0,0,0,0,0,0,0,0,3.4,3.2,0,0,0,0,0,0,0
25/06/2000,2000,6,25,0,0,13.4,0,0,0,0,0,0,3.5,0,0,11.2,0,0,0,0.1,22.1,0,0
26/06/2000,2000,6,26,0,17.8,3.3,0,0.8,0,0,0,5.5,0,0,0,0,0,0,0,0.4,0,0,0
27/06/2000,2000,6,27,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0.6,0,0,0,0,0
28/06/2000,2000,6,28,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0
29/06/2000,2000,6,29,17.5,25.2,0,0,12.1,0,0,10.4,27.6,14.6,59.1,50.4,23.5,21,0,1.9,8.2,0,0,35.3
30/06/2000,2000,6,30,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,30,0
01/07/2000,2000,7,1,0,0,12.4,0,1.1,0,0,0,0.3,0,7,0,0,11.2,0,0,3.4,0,16,5.4
02/07/2000,2000,7,2,17,7,0,6.6,25.7,0,0,0.1,31.5,0,42.3,19.1,3.5,1.9,1,0,11.4,12.4,24,28.1
03/07/2000,2000,7,3,0,0,0,5.4,1,21.4,12.1,0,0,5.2,0,0,0,30.7,3.7,0,2.6,38.7,0,0
04/07/2000,2000,7,4,0,0,0,0,0,0,0,0,5.1,0,0,3.9,0,0.5,0,0,22.4,1.9,27,0
05/07/2000,2000,7,5,0,0,0,3.1,0,0,0,0,37.3,2.2,0.4,0,0,2.3,0,0,2.6,2.7,0,0
06/07/2000,2000,7,6,0,0,0,0,0,0,91,0,0,0,0,0.4,35.8,0,,0,0,0,0,0
07/07/2000,2000,7,7,0,0,8.2,16,0,0,0,0,0,96.4,0,0,0,1.2,3.4,0,0,1.6,0,0
08/07/2000,2000,7,8,35.7,26.4,0,0,42.2,0,0,33.1,9.1,0,0,0,0,0,0,27.5,0,0,0,53
09/07/2000,2000,7,9,0,0,0,0,3.9,16.9,0,0.3,0,0,0,0,0,0,7,0,0,0.3,0,6.1
10/07/2000,2000,7,10,0,0,0,16,0,0,0,0,0,51.7,0,0,0,13.6,0,0,0,4.7,0,0
11/07/2000,2000,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0
12/07/2000,2000,7,12,18.1,1.5,32.4,0,20,0,0,0,0,0.1,0,0,1.8,0,0,0,0,0,0,0
13/07/2000,2000,7,13,9.3,22.1,6.4,25.5,8.3,0,14.8,0.3,45.7,21.2,0,3.3,34.3,20,0,12.4,1.6,0,12,28.6
14/07/2000,2000,7,14,0,20,10.5,0,2.5,16.8,0,0,0,0,0,0,0,0,39.1,3.6,0.9,3.8,0,0
15/07/2000,2000,7,15,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,18.9,0,0,0,0,0
16/07/2000,2000,7,16,0,0,0,1.3,0,0,0,0,0,0,0,0,4.2,0,1.7,0,0,0,0,0
17/07/2000,2000,7,17,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0
18/07/2000,2000,7,18,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
19/07/2000,2000,7,19,0,0,0,0,0,0,0,0,0,0.2,0,0,0,151.7,0,0,0,1.7,0,0
20/07/2000,2000,7,20,0,0,0,0,0,0,0,0,0,25.9,0,0,8.2,0,0,0,0,0,0,0
21/07/2000,2000,7,21,0,0,0,0,0,0,0,0,0,41.1,0,0,0,25.8,0,0,0,0,0,0
22/07/2000,2000,7,22,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0
23/07/2000,2000,7,23,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0.4,0,0,0
24/07/2000,2000,7,24,0,0,0,0,0,0,0,0,0,40.2,0,0,59.6,0,0,0,0,0,0,0
25/07/2000,2000,7,25,0,0,0,8.1,0,0,0,0,8.5,2,0,0,7.9,2.1,0,0,0,0,0,0
26/07/2000,2000,7,26,0,0,0,0,1.1,0,0,0,0,7.2,1.4,0,9.8,0,0,0,0.6,0,0,0
27/07/2000,2000,7,27,0,12,0,4,0,0,0,0,13.5,0,7,12.1,0,19.8,0,0,12.2,0,0,5.9
28/07/2000,2000,7,28,36.1,2.6,0,4.9,15.1,8.9,0,0,15.2,58.3,15.3,62.7,11.4,6,9.7,0,74.7,5.1,30,35.1
29/07/2000,2000,7,29,40,7.9,35.6,9.7,80,70.4,0,5.6,2.8,1.2,3.6,0,7.3,9.2,0,6.3,1.1,85.3,0,25.6
30/07/2000,2000,7,30,7.9,16,0,3.2,2.9,0,0,0,0.8,47.8,0,0,19,6.1,53.4,0,0,0,0,0
31/07/2000,2000,7,31,15.1,0,10.2,0,8.4,0,0,10.9,15.8,0,60.4,6.9,0,0.2,0.2,14.2,13.2,1.7,11,18.3
01/08/2000,2000,8,1,2.3,3.4,0,21.5,4,40,68.8,0.3,,15.5,0,17.2,23.8,18.4,26.8,0,8.6,58.5,54,15
02/08/2000,2000,8,2,2.5,13.6,23.6,0,5,12.5,0,19.5,,0,9,2.8,0,0,0.5,3.3,7.2,0,0,5.2
03/08/2000,2000,8,3,7.2,35.7,0,10,10.1,0,0,9,,1,0,0,15.5,25.4,4.4,16.7,3.7,33.4,0,28
04/08/2000,2000,8,4,3.4,5.7,9.9,15.1,1.4,0,11.5,1.6,,2.9,0,3.9,7,7.6,42.4,1.6,4,12.8,5.4,0
05/08/2000,2000,8,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
06/08/2000,2000,8,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.2,0,0,0
07/08/2000,2000,8,7,0,0,0,0,0.6,48.3,0,0,,0,0,0,8.6,0,0.8,0,0,9.8,0,0
08/08/2000,2000,8,8,40.4,45.7,32.5,3,53.7,41.6,0,2.9,,27.3,5.4,21,0,2.1,0.5,16.5,5.1,6.2,0,125.1
09/08/2000,2000,8,9,0,0,0,0,0,5.1,26.7,3,,0,0,0,14.5,0,45.6,5.3,0,2.3,10,9
10/08/2000,2000,8,10,0,0,0,0,0,0,0,0.5,,0.2,0,0,28.2,0,1.1,0,0,0,0,0
11/08/2000,2000,8,11,0,0,0,0,0,0,0,0,,0.3,0,0,0,0.3,0,0,0,10.2,0,0
12/08/2000,2000,8,12,0,0,0,42.2,0,0,0,0,,5.3,0,21.9,0,20.8,1,0,0,1.4,13,0
13/08/2000,2000,8,13,0,0,0,0,0,0,0,0,,0,0,0.6,6.2,4.3,0,0,28.6,44.9,11,0
14/08/2000,2000,8,14,0,0,0,8.1,0,0,17.2,0,,7,0,0,0,5.4,0,0,0,0,12.4,0
15/08/2000,2000,8,15,0,0,0,0,0,0,0,0,,0,0,3.3,0,0.2,0,0,0.4,0,3,0
16/08/2000,2000,8,16,0,5,0,0,1.6,25.4,18.9,0,,1.1,0,16.4,0.8,11.8,0.2,0,0,0.9,0,16.5
17/08/2000,2000,8,17,0.4,0,0,0,0,0,0,0.9,,21.6,0,16.2,0,17.4,1.2,1.4,0,0,0,0
18/08/2000,2000,8,18,1,0,0,23,2.1,0,0,0.1,,46.7,25.9,4.6,7.5,21.3,0.1,0,16.1,14.3,4.4,0
19/08/2000,2000,8,19,0,0,0,0,0,0,0,0,,0.9,0,0,0,1.1,0,0,0,2.1,0,0
20/08/2000,2000,8,20,0,0,0,0,0,0,0,0,,0,0,41,0,0,0,0,1.1,0,0,0
21/08/2000,2000,8,21,0,0,0,0,0,0,0,0.1,,0,3,0,0,0,0,0,0,0,0,0
22/08/2000,2000,8,22,79,0,0,0,128.5,0,0,0.5,,15.7,0,1.8,7.8,2.1,1.3,0,2.6,0,11.5,0
23/08/2000,2000,8,23,0,0,0,0,0,0,0,7.2,,7.5,0,0,4.8,0,3.5,23.6,0,1.3,0,2.1
24/08/2000,2000,8,24,1.2,0,0,0,0,0,0,0.3,,6.2,0,0,0,0,1.5,0,0,0,0,0
25/08/2000,2000,8,25,0,0,0,8,0,0,0,0,,23.3,0,0,0,0.9,0.1,0,0,0,0,0
26/08/2000,2000,8,26,0,0,0,0,0,0,0,0.2,,0.1,0,0,0,0,2.5,0,0,2.2,0,0
27/08/2000,2000,8,27,0,6.3,0,2.3,0,69.5,0,2.7,,12.5,2.7,40.4,0,8.5,0,7.4,10.8,8.8,0,0
28/08/2000,2000,8,28,0,0,0,2.8,0.1,12.2,0,0,,3,0,0,0,4.8,4,17.6,0,18.9,0,0
29/08/2000,2000,8,29,0,0,0,0,0,0,0,0.8,,0,29.4,11.7,3.6,0,0,0,8.6,0,9.5,0
30/08/2000,2000,8,30,9.7,0,0,1.7,3.6,0,0,0,,21.1,0,8.5,43.5,5.3,1.6,0,13.6,24.4,0,0
31/08/2000,2000,8,31,0,0,0,0,1.7,0,0,0,,3.7,28.5,0,0.1,15.3,0.4,0,0.8,0.2,0,0
01/09/2000,2000,9,1,0,0,0,0,0,0,,0,0,0.1,0,0,12,0.6,30,0,0,0,0,0
02/09/2000,2000,9,2,0,0,0,0,0,0,,0,0,0,0,0,0,0.1,2,0,0,0,0,0
03/09/2000,2000,9,3,0,0,0,0,0,0,,0,0,0,0,0,8.2,0,0,0,0,0,0,0
04/09/2000,2000,9,4,0,0,0,0,0,0,,13.9,0,0,0,0,0,0,0,2.3,0,0,0,0
05/09/2000,2000,9,5,0,0,0,35.2,0.1,0,,0.1,23.5,18.8,71.2,0,6.8,0.4,34.5,9.6,47.9,15,0,0
06/09/2000,2000,9,6,0.8,0,0,1,0.4,0,,0.2,10.1,0,10,63.9,0,5,0,0,18,34.7,40.7,0
07/09/2000,2000,9,7,0,0,0,0,0,0,,6.1,0,36.2,0,0,3.2,21.8,0,0,0,13.9,0,2.1
08/09/2000,2000,9,8,0,0,0,0,0,0,,0.1,0,0,0,0,0,0,1,0,0,0,2.4,0
09/09/2000,2000,9,9,4.4,6.3,0,0,27.8,0,,0,21.3,9.6,14.5,16,3.7,10.1,0,6.5,35.9,9.1,16.1,44.2
10/09/2000,2000,9,10,12.7,7.2,0,11.1,16.2,0,,0,12.1,17.7,3,12.2,4.6,13.9,0,23.4,24.9,0.2,0,0
11/09/2000,2000,9,11,2.6,4.3,0,22.6,2.2,0,,0.4,0,3.3,0,0,0,0.5,0.9,0,0,9.5,0,0
12/09/2000,2000,9,12,15,5.2,0,0,47.6,0,,9.1,0,0,0,0,0,0,0.4,61,0,13.3,24,40.6
13/09/2000,2000,9,13,0,0,0,58,2.6,0,,0,0,41.3,0,16.9,12.1,19.4,12.6,9.3,0.8,57.3,15.6,0
14/09/2000,2000,9,14,0,0,0,0,0,0,,0,2.4,9.6,0,0,0.9,3.3,0.4,0,1.1,0,14.2,0
15/09/2000,2000,9,15,0,10.5,0,0,0.1,17,,25.1,0,0,0,20.6,0,0,0,24.4,0.1,4.1,0,0
16/09/2000,2000,9,16,17.6,28.1,35.9,56.1,11,0,,31.2,0,0,0,4.5,5.6,1.3,18.5,25.1,6.8,7.4,1,34.2
17/09/2000,2000,9,17,0,29,0,0,0,21.8,,0.3,20.5,1,13.5,8.7,27.3,0.2,15.3,5.3,12.4,6.4,0,0
18/09/2000,2000,9,18,0,0,0,0,0.2,0,,0,0,0,0,0,0,0.1,0,0,0.2,6.6,0,0
19/09/2000,2000,9,19,0.2,12.1,9.6,13,1.1,13.5,,1.3,1.1,11.9,45.2,0,15,17.1,25.7,35.4,0,4.8,0,4.5
20/09/2000,2000,9,20,0,0,0,2.2,0,0,,12.9,0,0,8,47,5.9,0.6,1.1,101.5,1.9,1.5,0,0
21/09/2000,2000,9,21,0,0,0,0,1.3,0,,0,0,0,16,9.6,0,0,0,0,0.2,1.7,0,0
22/09/2000,2000,9,22,0,0,0,0,3.7,0,,0,0,0,0,0,46.8,0,0,4.3,0,0,0,15.8
23/09/2000,2000,9,23,0,0,0,0,1.2,0,,0.4,0,0,0,0,0,0,5,0,0,0,0,0
24/09/2000,2000,9,24,7.6,0,0,0,0.1,25.2,,0,12.3,52.4,7.6,12.2,14.5,20.5,0,4.1,3.1,2.4,13.6,0
25/09/2000,2000,9,25,2.6,0,0,0,1,0,,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0
26/09/2000,2000,9,26,0,0,0,0,0,0,,0,0,0,0,0,0,0,1.3,0,0,0,0,0
27/09/2000,2000,9,27,0.8,0,0,27.6,1,0,,23,29.3,1.5,11.1,13.5,3.9,7.9,0,54.3,22.6,28.9,11.3,3
28/09/2000,2000,9,28,2,0,0,0,2,17.4,,1.6,1.3,0,0,0,0,0,0,12.4,0,0,0,38
29/09/2000,2000,9,29,11.7,0,0,0,20.9,0,,0,0,0,0,0,0,0,34.1,0,0,0,0,0
30/09/2000,2000,9,30,15.2,0,49.5,0,13.3,0,,0,23.6,1.2,16.1,31.9,7,3,0,0,24.3,0,0,0
01/10/2000,2000,10,1,3.1,0,,0,3.2,0,,0.4,0,0,0,,0,0,2.5,3.9,0,1.6,15.2,13.8
02/10/2000,2000,10,2,3.3,16.2,,0,0,0,,0.9,0,0,0,,0,0,43.5,0,0,0,0,0
03/10/2000,2000,10,3,0,0,,0,8.1,0,,0,0,0,0,,0,0,0,0,0,0,0,0
04/10/2000,2000,10,4,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
05/10/2000,2000,10,5,0,0,,0,0,0,,0,20.5,5.5,40.2,,2.4,11.4,0,0,84.9,1.4,15.5,0
06/10/2000,2000,10,6,22.8,0,,4,40.9,20.4,,0,13.6,1.7,0,,13.6,18.5,3.4,0,40.1,27.9,0,12.6
07/10/2000,2000,10,7,0,0,,0,0,0,,0,0,0,31.2,,0,0,0,4.5,0,4.1,0,0
08/10/2000,2000,10,8,33.6,3.4,,26,18.5,0,,16.6,2.4,3.7,2.5,,16.2,34.4,17.5,0,0,4.4,0,3.9
09/10/2000,2000,10,9,10.3,0,,15.5,10.8,35.1,,19.5,20.6,23.5,35.2,,7.9,18.7,17,0,17.9,0,32.6,10
10/10/2000,2000,10,10,4.6,0,,6.5,12,7,,0.4,10.6,6.9,2.5,,5.4,6.2,0,0,5.6,5.2,10.3,8.4
11/10/2000,2000,10,11,0,0,,0,0,0,,0.3,0,0,0,,0,0,7,0,0,0,0,0
12/10/2000,2000,10,12,0,6.4,,0,0,5.8,,6.6,0,0,0,,5.2,0.1,0,4.6,0,0,0,0
13/10/2000,2000,10,13,0,0,,0,0,0,,0.1,0,0,0,,0,0,0,0,0,0,0,0
14/10/2000,2000,10,14,0,0,,0,0,0,,0,0,0,0,,1.4,0,0,0,0,0,0,0
15/10/2000,2000,10,15,0,0,,0,0,0,,0,0,1.3,0,,22,0,0.2,0,0,0,0,0
16/10/2000,2000,10,16,0,0,,0,0,0,,0,0,8.3,0,,0,7.8,0,0,0,0,0,0
17/10/2000,2000,10,17,0,0,,0,0.1,0,,0.5,0,0,0,,0,0,0,0,0,0,0,1.2
18/10/2000,2000,10,18,0,0,,0,4.8,0,,0,0,11.1,0,,0,0,0.7,0,0,0,0,0
19/10/2000,2000,10,19,0,0,,0,0,0,,0,0,0,0,,5.8,0,10.1,0,0,0,0,0
20/10/2000,2000,10,20,0,0,,0,0,0,,0,0,0,0,,1.2,0,0,0,0,0,0,0
21/10/2000,2000,10,21,3,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
22/10/2000,2000,10,22,0,3.5,,0,10.4,4.1,,0,0,0,0,,0,4.1,3.6,0,0,0,0,0
23/10/2000,2000,10,23,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
24/10/2000,2000,10,24,0,0,,0,9.3,0,,0,0,0,0,,0,0,0,0,0,0,0,0
25/10/2000,2000,10,25,0,0,,0,0,0,,0,0,0,0,,0,0,6.5,0,0,0,0,0
26/10/2000,2000,10,26,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
27/10/2000,2000,10,27,0,0,,0,0,0,,4.1,0,0,0,,0,0,0,0,0,0,0,0
28/10/2000,2000,10,28,8.7,29.5,,0,0,35.5,,41.1,0,0,0,,0,0,10.6,18.1,0,0,0,0
29/10/2000,2000,10,29,0,0,,0,0,0,,0,0,0,0,,0,0,10.9,0,0,0,0,0
30/10/2000,2000,10,30,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
31/10/2000,2000,10,31,0,16.7,,0,0,0,,0,0,0,0,,0,0,0,0,0,9.5,0,0
01/11/2000,2000,11,1,0,38.5,,,0,0,,8.9,0,0,0,0,0,0,0,0,0,0,,0
02/11/2000,2000,11,2,0,14.1,,,0,0,,0,0,0,0,0,0,0,13.1,0,0,0,,0
03/11/2000,2000,11,3,0,3.1,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
04/11/2000,2000,11,4,0,11.2,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
05/11/2000,2000,11,5,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
06/11/2000,2000,11,6,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
07/11/2000,2000,11,7,0,0,,,0,0,,0,0,0,0,0,0,0,0,18.6,0,0,,0
08/11/2000,2000,11,8,0,3.5,,,0,0,,0,0,0,0,0,0,0,0,8.3,0,0,,0
09/11/2000,2000,11,9,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
10/11/2000,2000,11,10,0,0,,,0,0,,0,0,0,0,0,0,0,0,2.6,0,0,,0
11/11/2000,2000,11,11,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
12/11/2000,2000,11,12,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
13/11/2000,2000,11,13,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
14/11/2000,2000,11,14,1.1,0,,,0,0,,0,0,0,0,0,0,0,0,3.9,0,0,,0
15/11/2000,2000,11,15,0,1.5,,,0,0,,3.7,0,0,0,0,0,0,0,0,0,0,,0
16/11/2000,2000,11,16,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
17/11/2000,2000,11,17,0,0,,,0,0,,0,0,0,0,0,0,0,0,3.4,0,0,,0
18/11/2000,2000,11,18,0,0,,,0,0,,14.3,0,0,0,0,0,0,0,0,0,0,,0
19/11/2000,2000,11,19,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
20/11/2000,2000,11,20,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
21/11/2000,2000,11,21,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
22/11/2000,2000,11,22,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
23/11/2000,2000,11,23,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
24/11/2000,2000,11,24,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
25/11/2000,2000,11,25,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
26/11/2000,2000,11,26,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
27/11/2000,2000,11,27,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
28/11/2000,2000,11,28,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
29/11/2000,2000,11,29,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
30/11/2000,2000,11,30,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
01/12/2000,2000,12,1,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
02/12/2000,2000,12,2,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
03/12/2000,2000,12,3,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
04/12/2000,2000,12,4,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
05/12/2000,2000,12,5,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
06/12/2000,2000,12,6,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
07/12/2000,2000,12,7,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
08/12/2000,2000,12,8,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
09/12/2000,2000,12,9,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
10/12/2000,2000,12,10,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
11/12/2000,2000,12,11,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
12/12/2000,2000,12,12,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
13/12/2000,2000,12,13,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
14/12/2000,2000,12,14,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
15/12/2000,2000,12,15,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
16/12/2000,2000,12,16,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
17/12/2000,2000,12,17,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
18/12/2000,2000,12,18,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
19/12/2000,2000,12,19,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
20/12/2000,2000,12,20,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
21/12/2000,2000,12,21,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
22/12/2000,2000,12,22,2.1,0,,0,0,0,,0,0,0,0,0,0,0,6.2,0,0,0,,0
23/12/2000,2000,12,23,0,0,,0,0,0,,0.6,0,0,0,0,0,0,1.3,0,0,0,,0
24/12/2000,2000,12,24,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
25/12/2000,2000,12,25,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
26/12/2000,2000,12,26,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
27/12/2000,2000,12,27,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
28/12/2000,2000,12,28,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
29/12/2000,2000,12,29,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
30/12/2000,2000,12,30,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
31/12/2000,2000,12,31,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
01/01/2001,2001,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2001,2001,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2001,2001,1,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/2001,2001,1,4,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/2001,2001,1,5,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/2001,2001,1,6,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/2001,2001,1,7,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2001,2001,1,8,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/01/2001,2001,1,9,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2001,2001,1,10,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2001,2001,1,11,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2001,2001,1,12,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/01/2001,2001,1,13,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/2001,2001,1,14,0,0,,,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
15/01/2001,2001,1,15,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0
16/01/2001,2001,1,16,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/2001,2001,1,17,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/2001,2001,1,18,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/2001,2001,1,19,0,0,,,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
